"datetime","occupancy","rainSnowStatus","holWkend"
"2013-03-05 09:51:00",5310.8,0,0
"2013-03-05 10:51:00",4958,0,0
"2013-03-05 11:51:00",5310.2,0,0
"2013-03-05 12:51:00",5037.7,0,0
"2013-03-05 13:51:00",5602.9,0,0
"2013-03-05 14:51:00",5666.4,0,0
"2013-03-05 15:51:00",4697.9,0,0
"2013-03-05 16:51:00",5119.1,0,0
"2013-03-05 17:51:00",6758.9,0,0
"2013-03-05 18:51:00",6591.2,0,0
"2013-03-05 19:51:00",5918.6,0,0
"2013-03-05 20:51:00",5625.1,0,0
"2013-03-05 21:51:00",5345.9,0,0
"2013-03-05 22:51:00",4100.8,0,0
"2013-03-05 23:51:00",2760.7,0,0
"2013-03-06 00:51:00",1473.5,0,0
"2013-03-06 01:51:00",917.3,0,0
"2013-03-06 02:51:00",593.1,0,0
"2013-03-06 03:51:00",537.4,0,0
"2013-03-06 04:51:00",632.1,0,0
"2013-03-06 05:51:00",1549.4,0,0
"2013-03-06 06:51:00",3671.8,0,0
"2013-03-06 07:51:00",5944.1,0,0
"2013-03-06 08:51:00",6430.7,0,0
"2013-03-06 09:51:00",5833.7,0,0
"2013-03-06 10:51:00",5404.9,0,0
"2013-03-06 11:51:00",5775.1,0,0
"2013-03-06 12:51:00",5363,0,0
"2013-03-06 13:51:00",5788.8,0,0
"2013-03-06 14:51:00",5826.9,0,0
"2013-03-06 15:51:00",4623.9,0,0
"2013-03-06 16:51:00",4980.4,0,0
"2013-03-06 17:51:00",6606.5,0,0
"2013-03-06 18:51:00",6385.7,0,0
"2013-03-06 19:51:00",5870.7,0,0
"2013-03-06 20:51:00",5482.4,0,0
"2013-03-06 21:51:00",5251.8,0,0
"2013-03-06 22:51:00",4163.7,0,0
"2013-03-06 23:51:00",3002.4,0,0
"2013-03-07 00:51:00",1628.2,0,0
"2013-03-07 01:51:00",969.3,0,0
"2013-03-07 02:51:00",604.9,0,0
"2013-03-07 03:51:00",568.1,0,0
"2013-03-07 04:51:00",612,0,0
"2013-03-07 05:51:00",1556.5,0,0
"2013-03-07 06:51:00",3692.7,0,0
"2013-03-07 07:51:00",6134.4,0,0
"2013-03-07 08:51:00",6441.1,3,0
"2013-03-07 09:51:00",5403.6,0,0
"2013-03-07 10:51:00",5041.1,0,0
"2013-03-07 11:51:00",5436.9,0,0
"2013-03-07 12:51:00",5257.6,3,0
"2013-03-07 13:51:00",5825.6,0,0
"2013-03-07 14:51:00",6122.8,0,0
"2013-03-07 15:51:00",4976.8,1,0
"2013-03-07 16:51:00",5491.8,3,0
"2013-03-07 17:51:00",7196.6,3,0
"2013-03-07 18:51:00",7450.5,3,0
"2013-03-07 19:51:00",6912.6,3,0
"2013-03-07 20:51:00",6446.1,3,0
"2013-03-07 21:51:00",6134.8,3,0
"2013-03-07 22:51:00",5770.2,3,0
"2013-03-07 23:51:00",4358.5,3,0
"2013-03-08 00:51:00",2658.4,3,0
"2013-03-08 01:51:00",1635.7,3,0
"2013-03-08 02:51:00",1082,3,0
"2013-03-08 03:51:00",899.6,3,0
"2013-03-08 04:51:00",859,3,0
"2013-03-08 05:51:00",1833,3,0
"2013-03-08 06:51:00",3926.3,3,0
"2013-03-08 07:51:00",5874.3,3,0
"2013-03-08 08:51:00",6466.5,3,0
"2013-03-08 09:51:00",5837.4,3,0
"2013-03-08 10:51:00",5284.8,3,0
"2013-03-08 11:51:00",5318.6,3,0
"2013-03-08 12:51:00",5014,3,0
"2013-03-08 13:51:00",5393.5,1,0
"2013-03-08 14:51:00",5379.8,0,0
"2013-03-08 15:51:00",4495.6,0,0
"2013-03-08 16:51:00",4957.8,0,0
"2013-03-08 17:51:00",6463.7,0,0
"2013-03-08 18:51:00",6930.9,0,0
"2013-03-08 19:51:00",6323.6,0,0
"2013-03-08 20:51:00",5709.6,0,0
"2013-03-08 21:51:00",6072.9,0,0
"2013-03-08 22:51:00",6321.1,0,0
"2013-03-08 23:51:00",6314.7,0,0
"2013-03-09 00:51:00",5217.2,0,1
"2013-03-09 01:51:00",4131.8,0,1
"2013-03-09 02:51:00",3178.9,0,1
"2013-03-09 03:51:00",2286.7,0,1
"2013-03-09 04:51:00",1074.3,0,1
"2013-03-09 05:51:00",941.2,0,1
"2013-03-09 06:51:00",1278.3,0,1
"2013-03-09 07:51:00",1831.5,0,1
"2013-03-09 08:51:00",2730,0,1
"2013-03-09 09:51:00",3714.6,0,1
"2013-03-09 10:51:00",4462,0,1
"2013-03-09 11:51:00",5171.1,0,1
"2013-03-09 12:51:00",5522.1,0,1
"2013-03-09 13:51:00",5682,0,1
"2013-03-09 14:51:00",5746.1,0,1
"2013-03-09 15:51:00",5259.7,0,1
"2013-03-09 16:51:00",5125,0,1
"2013-03-09 17:51:00",6615.7,0,1
"2013-03-09 18:51:00",7492.8,0,1
"2013-03-09 19:51:00",6985.4,0,1
"2013-03-09 20:51:00",6373.6,0,1
"2013-03-09 21:51:00",6825.2,0,1
"2013-03-09 22:51:00",7498.6,0,1
"2013-03-09 23:51:00",7241.8,0,1
"2013-03-10 00:51:00",6157.4,0,1
"2013-03-10 01:51:00",5251.1,0,1
"2013-03-10 03:51:00",3978.3,0,1
"2013-03-10 04:51:00",2225,0,1
"2013-03-10 05:51:00",1200.7,0,1
"2013-03-10 06:51:00",1085.1,0,1
"2013-03-10 07:51:00",1291.5,0,1
"2013-03-10 08:51:00",1811.9,0,1
"2013-03-10 09:51:00",2643.5,0,1
"2013-03-10 10:51:00",3587.1,0,1
"2013-03-10 11:51:00",4328.3,0,1
"2013-03-10 12:51:00",4934.5,0,1
"2013-03-10 13:51:00",5464.5,0,1
"2013-03-10 14:51:00",5702.9,0,1
"2013-03-10 15:51:00",5194,0,1
"2013-03-10 16:51:00",5008,0,1
"2013-03-10 17:51:00",5469.6,0,1
"2013-03-10 18:51:00",5091.8,0,1
"2013-03-10 19:51:00",4347.9,0,1
"2013-03-10 20:51:00",3791.7,0,1
"2013-03-10 21:51:00",3295.2,0,1
"2013-03-10 22:51:00",2669.6,0,1
"2013-03-10 23:51:00",2037.2,0,1
"2013-03-11 00:51:00",1272.2,0,0
"2013-03-11 01:51:00",738.5,0,0
"2013-03-11 02:51:00",505.9,0,0
"2013-03-11 03:51:00",523.5,0,0
"2013-03-11 04:51:00",665.7,0,0
"2013-03-11 05:51:00",1541.4,0,0
"2013-03-11 06:51:00",3502.8,0,0
"2013-03-11 07:51:00",5611.8,0,0
"2013-03-11 08:51:00",6195.2,0,0
"2013-03-11 09:51:00",5243.9,0,0
"2013-03-11 10:51:00",4625.1,0,0
"2013-03-11 11:51:00",4687.5,0,0
"2013-03-11 12:51:00",4447.2,0,0
"2013-03-11 13:51:00",4808.8,0,0
"2013-03-11 14:51:00",5094.3,0,0
"2013-03-11 15:51:00",4457.7,0,0
"2013-03-11 16:51:00",4781.1,0,0
"2013-03-11 17:51:00",5869.8,0,0
"2013-03-11 18:51:00",5598.9,0,0
"2013-03-11 19:51:00",4843.2,0,0
"2013-03-11 20:51:00",4535.1,0,0
"2013-03-11 21:51:00",4209.6,0,0
"2013-03-11 22:51:00",3337.3,0,0
"2013-03-11 23:51:00",2270.9,0,0
"2013-03-12 00:51:00",1340.3,0,0
"2013-03-12 01:51:00",752.5,0,0
"2013-03-12 02:51:00",473.2,0,0
"2013-03-12 03:51:00",463.4,0,0
"2013-03-12 04:51:00",635.1,1,0
"2013-03-12 05:51:00",1617.2,1,0
"2013-03-12 06:51:00",3839.4,1,0
"2013-03-12 07:51:00",6176.5,1,0
"2013-03-12 08:51:00",6901.7,1,0
"2013-03-12 09:51:00",6417,1,0
"2013-03-12 10:51:00",6421.1,1,0
"2013-03-12 11:51:00",6523.2,1,0
"2013-03-12 12:51:00",6262.5,1,0
"2013-03-12 13:51:00",6700.4,1,0
"2013-03-12 14:51:00",6589.8,2,0
"2013-03-12 15:51:00",4850.7,1,0
"2013-03-12 16:51:00",4961.3,1,0
"2013-03-12 17:51:00",6564.6,0,0
"2013-03-12 18:51:00",6273.7,0,0
"2013-03-12 19:51:00",5480.2,0,0
"2013-03-12 20:51:00",5326.2,0,0
"2013-03-12 21:51:00",5106.8,0,0
"2013-03-12 22:51:00",4040.7,0,0
"2013-03-12 23:51:00",2813.7,0,0
"2013-03-13 00:51:00",1651.2,0,0
"2013-03-13 01:51:00",942.6,0,0
"2013-03-13 02:51:00",644.5,0,0
"2013-03-13 03:51:00",547.7,0,0
"2013-03-13 04:51:00",641.3,0,0
"2013-03-13 05:51:00",1509,0,0
"2013-03-13 06:51:00",3670.6,0,0
"2013-03-13 07:51:00",6155.5,0,0
"2013-03-13 08:51:00",7208,0,0
"2013-03-13 09:51:00",6161.1,0,0
"2013-03-13 10:51:00",5633.6,0,0
"2013-03-13 11:51:00",5961,0,0
"2013-03-13 12:51:00",5607.9,0,0
"2013-03-13 13:51:00",5973,0,0
"2013-03-13 14:51:00",6276.2,0,0
"2013-03-13 15:51:00",5195.8,0,0
"2013-03-13 16:51:00",5477.9,0,0
"2013-03-13 17:51:00",7197,0,0
"2013-03-13 18:51:00",7047.6,0,0
"2013-03-13 19:51:00",6538.3,0,0
"2013-03-13 20:51:00",6232.2,0,0
"2013-03-13 21:51:00",5884.3,0,0
"2013-03-13 22:51:00",5095.3,0,0
"2013-03-13 23:51:00",3705.6,0,0
"2013-03-14 00:51:00",2085.4,0,0
"2013-03-14 01:51:00",1227.1,0,0
"2013-03-14 02:51:00",747.8,0,0
"2013-03-14 03:51:00",698.4,0,0
"2013-03-14 04:51:00",735.7,0,0
"2013-03-14 05:51:00",1647.3,0,0
"2013-03-14 06:51:00",3851.8,0,0
"2013-03-14 07:51:00",6441.5,0,0
"2013-03-14 08:51:00",7217,0,0
"2013-03-14 09:51:00",6763.3,0,0
"2013-03-14 10:51:00",6608.7,0,0
"2013-03-14 11:51:00",6879.1,0,0
"2013-03-14 12:51:00",6520.8,0,0
"2013-03-14 13:51:00",6844.5,0,0
"2013-03-14 14:51:00",6962.2,0,0
"2013-03-14 15:51:00",5484.6,0,0
"2013-03-14 16:51:00",5691.1,0,0
"2013-03-14 17:51:00",7511.9,0,0
"2013-03-14 18:51:00",7613.7,0,0
"2013-03-14 19:51:00",7145.9,0,0
"2013-03-14 20:51:00",6845.4,0,0
"2013-03-14 21:51:00",6598,0,0
"2013-03-14 22:51:00",6049.4,0,0
"2013-03-14 23:51:00",4826.6,0,0
"2013-03-15 00:51:00",2963.5,0,0
"2013-03-15 01:51:00",1782.7,0,0
"2013-03-15 02:51:00",1261.5,0,0
"2013-03-15 03:51:00",1040,0,0
"2013-03-15 04:51:00",927.2,0,0
"2013-03-15 05:51:00",1746.8,0,0
"2013-03-15 06:51:00",3848.1,0,0
"2013-03-15 07:51:00",6248.1,0,0
"2013-03-15 08:51:00",6834.6,0,0
"2013-03-15 09:51:00",6193.7,0,0
"2013-03-15 10:51:00",6192.1,0,0
"2013-03-15 11:51:00",6441.9,0,0
"2013-03-15 12:51:00",5887.7,0,0
"2013-03-15 13:51:00",6239.6,0,0
"2013-03-15 14:51:00",6522.2,0,0
"2013-03-15 15:51:00",5133.6,0,0
"2013-03-15 16:51:00",5452.9,0,0
"2013-03-15 17:51:00",7264.3,0,0
"2013-03-15 18:51:00",7331.4,0,0
"2013-03-15 19:51:00",6826.5,0,0
"2013-03-15 20:51:00",6446.8,0,0
"2013-03-15 21:51:00",6646.1,0,0
"2013-03-15 22:51:00",6828.6,0,0
"2013-03-15 23:51:00",6437.6,0,0
"2013-03-16 00:51:00",5472.6,0,1
"2013-03-16 01:51:00",4568.4,0,1
"2013-03-16 02:51:00",3349.2,0,1
"2013-03-16 03:51:00",2446.1,0,1
"2013-03-16 04:51:00",1206.8,0,1
"2013-03-16 05:51:00",999.9,0,1
"2013-03-16 06:51:00",1317.5,0,1
"2013-03-16 07:51:00",1881.1,0,1
"2013-03-16 08:51:00",2820.1,0,1
"2013-03-16 09:51:00",3566.4,0,1
"2013-03-16 10:51:00",4420.3,0,1
"2013-03-16 11:51:00",5368.5,0,1
"2013-03-16 12:51:00",5779.4,3,1
"2013-03-16 13:51:00",6556.8,3,1
"2013-03-16 14:51:00",6556.5,3,1
"2013-03-16 15:51:00",5532,3,1
"2013-03-16 16:51:00",5348.9,3,1
"2013-03-16 17:51:00",6786.8,3,1
"2013-03-16 18:51:00",7212.1,1,1
"2013-03-16 19:51:00",6810.4,0,1
"2013-03-16 20:51:00",6224.7,0,1
"2013-03-16 21:51:00",6377.7,0,1
"2013-03-16 22:51:00",6935.6,0,1
"2013-03-16 23:51:00",6585.5,0,1
"2013-03-17 00:51:00",5664.1,0,1
"2013-03-17 01:51:00",4733.9,0,1
"2013-03-17 02:51:00",3683.2,0,1
"2013-03-17 03:51:00",2763.7,0,1
"2013-03-17 04:51:00",1301.2,0,1
"2013-03-17 05:51:00",1269.6,0,1
"2013-03-17 06:51:00",1176.1,0,1
"2013-03-17 07:51:00",1568.2,0,1
"2013-03-17 08:51:00",2416.1,0,1
"2013-03-17 09:51:00",3281.2,0,1
"2013-03-17 10:51:00",3901,0,1
"2013-03-17 11:51:00",4541.9,0,1
"2013-03-17 12:51:00",4855.3,0,1
"2013-03-17 13:51:00",5184.4,0,1
"2013-03-17 14:51:00",5188.4,0,1
"2013-03-17 15:51:00",4884,0,1
"2013-03-17 16:51:00",4881.3,0,1
"2013-03-17 17:51:00",5100.4,0,1
"2013-03-17 18:51:00",4660.7,0,1
"2013-03-17 19:51:00",4218.9,0,1
"2013-03-17 20:51:00",3833.8,0,1
"2013-03-17 21:51:00",3612.9,0,1
"2013-03-17 22:51:00",2983.9,0,1
"2013-03-17 23:51:00",2154.5,0,1
"2013-03-18 00:51:00",1352.8,0,0
"2013-03-18 01:51:00",830.5,0,0
"2013-03-18 02:51:00",580,0,0
"2013-03-18 03:51:00",610.9,0,0
"2013-03-18 04:51:00",831.2,0,0
"2013-03-18 05:51:00",1722.2,0,0
"2013-03-18 06:51:00",3456.8,0,0
"2013-03-18 07:51:00",5243.7,0,0
"2013-03-18 08:51:00",5630.1,0,0
"2013-03-18 09:51:00",4932.8,0,0
"2013-03-18 10:51:00",4149.7,0,0
"2013-03-18 11:51:00",4449.2,0,0
"2013-03-18 12:51:00",4355.3,0,0
"2013-03-18 13:51:00",4672.6,0,0
"2013-03-18 14:51:00",4770.3,0,0
"2013-03-18 15:51:00",4360.8,3,0
"2013-03-18 16:51:00",5232.1,1,0
"2013-03-18 17:51:00",6597.9,3,0
"2013-03-18 18:51:00",6286.4,4,0
"2013-03-18 19:51:00",6150.4,3,0
"2013-03-18 20:51:00",5586.5,3,0
"2013-03-18 21:51:00",5006.1,1,0
"2013-03-18 22:51:00",3944.5,1,0
"2013-03-18 23:51:00",2654.2,1,0
"2013-03-19 00:51:00",1552.2,1,0
"2013-03-19 01:51:00",905.8,1,0
"2013-03-19 02:51:00",524.5,1,0
"2013-03-19 03:51:00",480.2,1,0
"2013-03-19 04:51:00",654.6,0,0
"2013-03-19 05:51:00",1529.8,0,0
"2013-03-19 06:51:00",3405.2,0,0
"2013-03-19 07:51:00",5540.7,0,0
"2013-03-19 08:51:00",6161.6,1,0
"2013-03-19 09:51:00",5437.2,1,0
"2013-03-19 11:51:00",5720.9,1,0
"2013-03-19 12:51:00",4455.1,0,0
"2013-03-19 13:51:00",4617.8,0,0
"2013-03-19 14:51:00",4700.8,0,0
"2013-03-19 15:51:00",4030.9,0,0
"2013-03-19 16:51:00",4312.8,0,0
"2013-03-19 17:51:00",5685.4,0,0
"2013-03-19 18:51:00",5825.6,0,0
"2013-03-19 19:51:00",5410,0,0
"2013-03-19 20:51:00",5381.4,0,0
"2013-03-19 21:51:00",5158.1,0,0
"2013-03-19 22:51:00",4052.7,0,0
"2013-03-19 23:51:00",2769.3,0,0
"2013-03-20 00:51:00",1548.4,0,0
"2013-03-20 01:51:00",949.4,0,0
"2013-03-20 02:51:00",608.9,0,0
"2013-03-20 03:51:00",564.5,0,0
"2013-03-20 04:51:00",662.9,0,0
"2013-03-20 05:51:00",1564.1,0,0
"2013-03-20 06:51:00",3426.9,0,0
"2013-03-20 07:51:00",5431.7,0,0
"2013-03-20 08:51:00",6312.9,0,0
"2013-03-20 09:51:00",5535.8,0,0
"2013-03-20 10:51:00",5054,0,0
"2013-03-20 11:51:00",5459.4,0,0
"2013-03-20 12:51:00",5063.1,0,0
"2013-03-20 13:51:00",5354.3,0,0
"2013-03-20 14:51:00",5494.3,0,0
"2013-03-20 15:51:00",4717.9,0,0
"2013-03-20 16:51:00",5080.4,0,0
"2013-03-20 17:51:00",6688,0,0
"2013-03-20 18:51:00",6636.7,0,0
"2013-03-20 19:51:00",6052.2,0,0
"2013-03-20 20:51:00",5805.3,0,0
"2013-03-20 21:51:00",5686,0,0
"2013-03-20 22:51:00",4688,0,0
"2013-03-20 23:51:00",3311.3,3,0
"2013-03-21 00:51:00",1919.5,0,0
"2013-03-21 01:51:00",1109.2,0,0
"2013-03-21 02:51:00",722.2,0,0
"2013-03-21 03:51:00",659.7,0,0
"2013-03-21 04:51:00",721.8,0,0
"2013-03-21 05:51:00",1589,0,0
"2013-03-21 06:51:00",3406.2,0,0
"2013-03-21 07:51:00",5568.8,0,0
"2013-03-21 08:51:00",6276.2,0,0
"2013-03-21 09:51:00",5604.6,0,0
"2013-03-21 10:51:00",5163.8,0,0
"2013-03-21 11:51:00",5765.4,0,0
"2013-03-21 12:51:00",5455.9,0,0
"2013-03-21 13:51:00",5189,0,0
"2013-03-21 14:51:00",5349.3,0,0
"2013-03-21 15:51:00",4098.5,0,0
"2013-03-21 16:51:00",4567.3,0,0
"2013-03-21 17:51:00",6063.2,0,0
"2013-03-21 18:51:00",6249,0,0
"2013-03-21 19:51:00",5931.5,0,0
"2013-03-21 20:51:00",6297.8,0,0
"2013-03-21 21:51:00",6375.6,0,0
"2013-03-21 22:51:00",5774.8,0,0
"2013-03-21 23:51:00",4615.8,0,0
"2013-03-22 00:51:00",2850.8,0,0
"2013-03-22 01:51:00",1749.2,0,0
"2013-03-22 02:51:00",1143.1,0,0
"2013-03-22 03:51:00",973.5,0,0
"2013-03-22 04:51:00",855.5,0,0
"2013-03-22 05:51:00",1653.7,0,0
"2013-03-22 06:51:00",3367.3,0,0
"2013-03-22 07:51:00",5357,0,0
"2013-03-22 08:51:00",6177.6,0,0
"2013-03-22 09:51:00",5517.2,0,0
"2013-03-22 10:51:00",5297.2,0,0
"2013-03-22 11:51:00",5708.5,0,0
"2013-03-22 12:51:00",5348.5,0,0
"2013-03-22 13:51:00",5544.5,0,0
"2013-03-22 14:51:00",5971.3,0,0
"2013-03-22 15:51:00",4980.9,0,0
"2013-03-22 16:51:00",5341.5,0,0
"2013-03-22 17:51:00",6609,0,0
"2013-03-22 18:51:00",7119,0,0
"2013-03-22 19:51:00",6898.9,0,0
"2013-03-22 20:51:00",6461.6,0,0
"2013-03-22 21:51:00",6517.9,0,0
"2013-03-22 22:51:00",6813.2,0,0
"2013-03-22 23:51:00",6508.4,0,0
"2013-03-23 00:51:00",5487.1,0,1
"2013-03-23 01:51:00",4299,0,1
"2013-03-23 02:51:00",3259.8,0,1
"2013-03-23 03:51:00",2349.3,0,1
"2013-03-23 04:51:00",1107.5,0,1
"2013-03-23 05:51:00",939.6,0,1
"2013-03-23 06:51:00",1169,0,1
"2013-03-23 07:51:00",1678.5,0,1
"2013-03-23 08:51:00",2436.1,0,1
"2013-03-23 09:51:00",3270.4,0,1
"2013-03-23 10:51:00",4079.1,0,1
"2013-03-23 11:51:00",4771.6,0,1
"2013-03-23 12:51:00",5174.2,0,1
"2013-03-23 13:51:00",5228.7,0,1
"2013-03-23 14:51:00",5380.9,0,1
"2013-03-23 15:51:00",4926.6,0,1
"2013-03-23 16:51:00",4908.6,0,1
"2013-03-23 17:51:00",6199.1,0,1
"2013-03-23 18:51:00",7024.9,0,1
"2013-03-23 19:51:00",6436.6,0,1
"2013-03-23 20:51:00",5907.9,0,1
"2013-03-23 21:51:00",6412.4,0,1
"2013-03-23 22:51:00",7081.3,0,1
"2013-03-23 23:51:00",6917.3,0,1
"2013-03-24 00:51:00",5986.2,0,1
"2013-03-24 01:51:00",5021.9,0,1
"2013-03-24 02:51:00",4015,0,1
"2013-03-24 03:51:00",2948.6,0,1
"2013-03-24 04:51:00",1270.2,0,1
"2013-03-24 05:51:00",938.6,0,1
"2013-03-24 06:51:00",954.2,0,1
"2013-03-24 07:51:00",1216.4,0,1
"2013-03-24 08:51:00",1785,0,1
"2013-03-24 09:51:00",2726.6,0,1
"2013-03-24 10:51:00",3596.3,0,1
"2013-03-24 11:51:00",4243.4,0,1
"2013-03-24 12:51:00",4669.1,0,1
"2013-03-24 13:51:00",5089.3,0,1
"2013-03-24 14:51:00",5158.9,0,1
"2013-03-24 15:51:00",4972.4,0,1
"2013-03-24 16:51:00",4837.8,0,1
"2013-03-24 17:51:00",5127.4,0,1
"2013-03-24 18:51:00",4625.7,0,1
"2013-03-24 19:51:00",4010.4,0,1
"2013-03-24 20:51:00",3613.2,0,1
"2013-03-24 21:51:00",3498.4,0,1
"2013-03-24 22:51:00",2657.7,0,1
"2013-03-24 23:51:00",2075.7,0,1
"2013-03-25 00:51:00",1336.5,0,0
"2013-03-25 01:51:00",807.1,0,0
"2013-03-25 02:51:00",536.6,0,0
"2013-03-25 03:51:00",564.4,0,0
"2013-03-25 04:51:00",691.1,0,0
"2013-03-25 05:51:00",1472.7,0,0
"2013-03-25 06:51:00",2977.4,0,0
"2013-03-25 07:51:00",4576.3,0,0
"2013-03-25 08:51:00",5118.8,0,0
"2013-03-25 09:51:00",4315.3,0,0
"2013-03-25 10:51:00",4104.6,0,0
"2013-03-25 11:51:00",4332.8,0,0
"2013-03-25 12:51:00",4088.3,3,0
"2013-03-25 13:51:00",4845,1,0
"2013-03-25 14:51:00",5134.6,1,0
"2013-03-25 15:51:00",4658.1,1,0
"2013-03-25 16:51:00",5121.2,1,0
"2013-03-25 17:51:00",5867.8,1,0
"2013-03-25 18:51:00",5034.1,1,0
"2013-03-25 19:51:00",4257.5,1,0
"2013-03-25 20:51:00",4057.7,1,0
"2013-03-25 21:51:00",4111.3,0,0
"2013-03-25 22:51:00",3435,0,0
"2013-03-25 23:51:00",2300.5,0,0
"2013-03-26 00:51:00",1259.6,0,0
"2013-03-26 01:51:00",739.1,0,0
"2013-03-26 02:51:00",469.9,0,0
"2013-03-26 03:51:00",456.9,0,0
"2013-03-26 04:51:00",561,0,0
"2013-03-26 05:51:00",1356.8,0,0
"2013-03-26 06:51:00",2768.7,0,0
"2013-03-26 07:51:00",4401,0,0
"2013-03-26 08:51:00",5177.7,0,0
"2013-03-26 09:51:00",4391.7,0,0
"2013-03-26 10:51:00",4114.8,0,0
"2013-03-26 11:51:00",4393.5,0,0
"2013-03-26 12:51:00",4220.8,0,0
"2013-03-26 13:51:00",4678.7,0,0
"2013-03-26 14:51:00",5031.6,0,0
"2013-03-26 15:51:00",4520,0,0
"2013-03-26 16:51:00",4810,0,0
"2013-03-26 17:51:00",5843.9,0,0
"2013-03-26 18:51:00",6297.6,0,0
"2013-03-26 19:51:00",5766.9,0,0
"2013-03-26 20:51:00",5454.4,0,0
"2013-03-26 21:51:00",5339.4,0,0
"2013-03-26 22:51:00",4357.3,0,0
"2013-03-26 23:51:00",2885.4,0,0
"2013-03-27 00:51:00",1659.3,0,0
"2013-03-27 01:51:00",978.9,0,0
"2013-03-27 02:51:00",658.8,0,0
"2013-03-27 03:51:00",597.3,0,0
"2013-03-27 04:51:00",599.1,0,0
"2013-03-27 05:51:00",1439.3,0,0
"2013-03-27 06:51:00",2875.9,0,0
"2013-03-27 07:51:00",4715.5,0,0
"2013-03-27 08:51:00",5576.1,0,0
"2013-03-27 09:51:00",4924.4,0,0
"2013-03-27 10:51:00",4628.6,0,0
"2013-03-27 11:51:00",4980.8,0,0
"2013-03-27 12:51:00",5128.8,0,0
"2013-03-27 13:51:00",5316.3,0,0
"2013-03-27 14:51:00",5294.1,0,0
"2013-03-27 15:51:00",4477.7,0,0
"2013-03-27 16:51:00",4777.1,0,0
"2013-03-27 17:51:00",6328.9,0,0
"2013-03-27 18:51:00",6318.5,0,0
"2013-03-27 19:51:00",5931.4,0,0
"2013-03-27 20:51:00",5670.6,0,0
"2013-03-27 21:51:00",5630.5,0,0
"2013-03-27 22:51:00",4987.8,0,0
"2013-03-27 23:51:00",3474.4,0,0
"2013-03-28 00:51:00",2098.8,0,0
"2013-03-28 01:51:00",1255.7,0,0
"2013-03-28 02:51:00",795,0,0
"2013-03-28 03:51:00",721.3,0,0
"2013-03-28 04:51:00",697.4,0,0
"2013-03-28 05:51:00",1450.2,0,0
"2013-03-28 06:51:00",2983.4,0,0
"2013-03-28 07:51:00",4957.8,0,0
"2013-03-28 08:51:00",6043.1,0,0
"2013-03-28 09:51:00",5407.8,0,0
"2013-03-28 10:51:00",5185.6,0,0
"2013-03-28 11:51:00",5599.7,0,0
"2013-03-28 12:51:00",5840.8,0,0
"2013-03-28 13:51:00",6451.3,0,0
"2013-03-28 14:51:00",6435.5,0,0
"2013-03-28 15:51:00",5490.6,0,0
"2013-03-28 16:51:00",5573.6,0,0
"2013-03-28 17:51:00",7361.9,0,0
"2013-03-28 18:51:00",7260.8,0,0
"2013-03-28 19:51:00",6847.2,0,0
"2013-03-28 20:51:00",6580.7,0,0
"2013-03-28 21:51:00",6430.6,0,0
"2013-03-28 22:51:00",6024.5,0,0
"2013-03-28 23:51:00",5235.9,0,0
"2013-03-29 00:51:00",3573.8,0,0
"2013-03-29 01:51:00",2313.7,0,0
"2013-03-29 02:51:00",1565.1,0,0
"2013-03-29 03:51:00",1260.5,0,0
"2013-03-29 04:51:00",912.8,0,0
"2013-03-29 05:51:00",1224.4,0,0
"2013-03-29 06:51:00",1873.8,0,0
"2013-03-29 07:51:00",3255.3,0,0
"2013-03-29 08:51:00",4545.2,0,0
"2013-03-29 09:51:00",4465.6,0,0
"2013-03-29 10:51:00",4571.9,0,0
"2013-03-29 11:51:00",5026.6,0,0
"2013-03-29 12:51:00",4952.9,0,0
"2013-03-29 13:51:00",5500.7,0,0
"2013-03-29 14:51:00",5793.3,0,0
"2013-03-29 15:51:00",4945.2,0,0
"2013-03-29 16:51:00",4949.3,0,0
"2013-03-29 17:51:00",6175,0,0
"2013-03-29 18:51:00",6621.6,0,0
"2013-03-29 19:51:00",5954.5,0,0
"2013-03-29 20:51:00",5543.6,0,0
"2013-03-29 21:51:00",5895.6,0,0
"2013-03-29 22:51:00",6115.8,0,0
"2013-03-29 23:51:00",5857.1,0,0
"2013-03-30 00:51:00",5087.8,0,1
"2013-03-30 01:51:00",4155.6,0,1
"2013-03-30 02:51:00",3298.8,0,1
"2013-03-30 03:51:00",2317.7,0,1
"2013-03-30 04:51:00",1080.1,0,1
"2013-03-30 05:51:00",892.1,0,1
"2013-03-30 06:51:00",981.2,0,1
"2013-03-30 07:51:00",1350.8,0,1
"2013-03-30 08:51:00",2038.2,0,1
"2013-03-30 09:51:00",2912.2,0,1
"2013-03-30 10:51:00",3637.6,0,1
"2013-03-30 11:51:00",4205.5,0,1
"2013-03-30 12:51:00",4633.4,0,1
"2013-03-30 13:51:00",4630.2,0,1
"2013-03-30 14:51:00",4939.9,0,1
"2013-03-30 15:51:00",4601,0,1
"2013-03-30 16:51:00",4600.3,0,1
"2013-03-30 17:51:00",5627.4,0,1
"2013-03-30 18:51:00",6166.7,0,1
"2013-03-30 19:51:00",5679.8,0,1
"2013-03-30 20:51:00",4997.4,0,1
"2013-03-30 21:51:00",5338.8,0,1
"2013-03-30 22:51:00",5853.6,0,1
"2013-03-30 23:51:00",5636.7,0,1
"2013-03-31 00:51:00",4923.9,0,1
