"logPayroll","logRevenue"
16.7010723219202,15.0129749283083
15.9548988446952,13.7633337154683
12.7979924240055,10.6082173943391
13.9742231023611,10.9995800024088
12.6907801411411,10.9970370468618
15.547331399195,13.3243110753335
14.8459756888573,13.2460949078547
12.9353516388835,11.3695168816749
12.4807302668592,11.3722255828671
9.94534900663105,8.68811670325782
14.0303864259796,12.1947740561849
15.7051556755074,14.4014571977246
12.3778597425676,10.9727740118224
11.4048947207565,9.99131526290165
10.3365029747313,8.8439036508355
11.6253787672413,10.1223820895609
11.1423833866513,9.27369068747694
11.2480610777989,10.1805130447994
14.0425457271014,12.9245341965685
14.3735124728784,13.1407100433422
12.7659883884746,11.3881215908048
11.8739509316462,10.6912856046954
11.5767543593823,9.84866171025235
11.5871234330742,10.1288685987905
11.2433452278824,9.95113420600348
13.7803174829761,12.2297305766808
12.911165689296,11.3868519077149
18.6423012079578,16.2224096291868
16.2403502741489,13.7333629699168
15.4706206358007,13.2162543688189
15.4706206358007,13.2162543688189
12.0472527485213,8.89959435992585
15.382885706442,13.1468491393343
12.0115469198973,9.90503635252598
12.0115469198973,9.90503635252598
12.0115469198973,9.90503635252598
12.6688785582515,11.098560873675
12.6059019020197,10.9987609399387
13.7573484641354,11.0249044938575
13.6122946261344,11.3472250091925
13.0663685216621,10.6141062140081
13.0663685216621,10.6141062140081
13.0663685216621,10.6141062140081
12.374531896331,10.3532884744643
12.374531896331,10.3532884744643
13.7102278170597,11.8433005804388
13.2425648196899,11.4852767373741
12.7254852950335,10.6424681494392
10.3355945915907,8.9182485910357
10.3355945915907,8.9182485910357
12.6293711229568,10.4460734370499
12.6492027701434,10.896424461167
8.65921345143667,7.42177579364465
14.9586671846281,13.0461192792032
14.0842437285926,12.0956102484914
14.0842437285926,12.0956102484914
13.6825344397178,11.8673147988913
12.9780772161676,10.506518541153
13.3161951039755,11.3508887721188
13.3161951039755,11.3508887721188
12.0225223341264,10.2506170836313
12.443694873109,9.96772915459759
14.015509937235,12.2019140103813
13.1060490190178,11.2420742883299
11.7885779714569,10.0520368596394
12.3858033489602,10.3122140033467
11.7018170583961,10.0420313619842
11.8597439936456,10.2866729679532
11.8597439936456,10.2866729679532
13.2845451500711,11.4463368438129
12.8009149165557,11.0990147932785
10.9945715747834,8.52516136106541
12.0193695035965,10.0173518086852
15.941924541328,13.5717267036015
15.800990672364,13.3861174448788
15.0878677286755,12.7111779393613
15.0878677286755,12.7111779393613
13.9128205549823,11.7962455377189
13.6914835693424,11.5688709212523
13.2943382581441,10.879913374661
12.9652018361461,11.8000874021751
12.9652018361461,11.8000874021751
12.9518359950931,11.7842418470857
7.61381868480863,6.24997524225948
8.64347335732657,7.64730883235624
8.64347335732657,7.64730883235624
15.5842627103596,11.7989837197434
15.5842627103596,11.7989837197434
16.2966070416128,13.4901072342708
15.3908689028788,12.4686484260881
13.9649360918518,11.3623816060704
13.9649360918518,11.3623816060704
14.680077165815,11.6489587253121
15.3405887745926,12.4372121438855
13.8065878689064,11.0290500660708
12.9557631897143,10.8212971303796
12.9557631897143,10.8212971303796
13.1097764938988,10.2719428350104
12.2555863573996,9.32295451634532
15.3735886474821,13.4663841945257
14.9805564459744,13.0177758962117
13.3968219028711,11.1147586593432
13.03228110823,10.6761157445863
11.842070926205,9.60663018214889
11.842070926205,9.60663018214889
14.3964214163713,12.6219368286753
14.2496369783116,12.4488462602327
14.3022330203794,12.4858535860857
12.4469185809574,10.8203980922897
12.5534000369084,10.795157669228
12.5534000369084,10.795157669228
13.305056531814,11.6275836232791
11.8600691302412,10.4464221222197
11.8600691302412,10.4464221222197
12.6151312891485,10.7163270560141
12.6151312891485,10.7163270560141
11.0904769518217,9.28961355287069
11.430597648423,9.99044476139203
11.430597648423,9.99044476139203
10.2120378607922,8.31556648356428
16.5674684200177,13.9318952831067
15.9958301590888,13.1407375339414
15.9958301590888,13.1407375339414
15.9958301590888,13.1407375339414
14.8263417189152,12.388019131994
14.5258304400069,11.7258328045712
14.5258304400069,11.7258328045712
14.1874195719608,11.2484650050193
13.7914289086978,11.324642172292
13.5003586199228,10.9884403064183
13.8788815227731,12.0298186438375
15.5755400813901,13.845866130079
13.0451496643493,11.1271747449712
13.0451496643493,11.1271747449712
12.4397366621697,9.92019716609908
11.9757093444308,10.4639886627438
10.2007362188571,8.68270762989381
10.2007362188571,8.68270762989381
14.5034336165302,12.7971344967051
14.057741971387,12.2894528544682
12.4542989772118,10.5438139569125
13.6062169025245,11.825009863981
12.2384527069931,10.6648072681991
13.4807229016406,11.8761091808218
11.8447655612037,10.1794132892893
12.7373947734512,11.2046732707737
12.3711675044711,10.691080903388
13.116701378498,11.0996952865868
12.5454406852634,10.2637809419976
12.5454406852634,10.2637809419976
12.5454406852634,10.2637809419976
12.0515393925311,9.96946254145966
12.0515393925311,9.96946254145966
13.6288761140288,12.4127981553702
13.2452798809057,12.1455792651012
13.2452798809057,12.1455792651012
12.4850368273622,10.962475046421
12.78011529264,10.9104413193075
12.78011529264,10.9104413193075
11.1256882154489,9.60184177306696
13.997061818156,12.0944816495662
13.4408025629625,11.4391497453068
12.6365327595276,10.7558582386441
13.1452709831834,11.3620328053599
12.1940304282074,10.3663721515118
12.1602642813732,10.534440129503
15.4094871579433,13.2146836373041
13.2272043581272,11.0915291260307
12.7259521588619,10.578012408968
12.691254254266,10.5561251897579
9.34757739028127,6.74523634948436
11.9166423792109,10.2039624467867
11.9166423792109,10.2039624467867
12.386734492434,10.4879074451043
12.386734492434,10.4879074451043
12.0038279341769,10.2926877681783
13.1495445981562,11.4493784521258
13.1495445981562,11.4493784521258
12.3086111831508,10.9272505687143
12.3086111831508,10.9272505687143
11.2089785000524,10.1435668805565
14.6632551756834,11.5365736298759
14.6632551756834,11.5365736298759
13.7200255628806,12.0314037324218
12.0598380506624,9.98792060851096
12.9697481847797,11.3722946452304
12.6343130822594,10.9904320363366
12.034780045584,10.1752307736864
11.2714651818701,9.59321898141155
15.0582405064735,13.339392272252
13.4312867476518,11.7432511628126
13.4312867476518,11.7432511628126
14.7609483568432,12.5458572473505
11.3193043074678,9.55307865017604
14.1231165738825,11.6881636605565
17.474650828819,14.7276346213189
16.9059902620999,13.5533623701505
13.9570240090304,11.9798744334867
13.9570240090304,11.9798744334867
16.3081653631207,13.6443129005482
13.6135338989918,11.3022785049853
13.6135338989918,11.3022785049853
14.273660458544,11.7338505573231
14.273660458544,11.7338505573231
14.3452625428644,12.1949409171016
14.3452625428644,12.1949409171016
15.4427877991356,12.5025224191111
15.4427877991356,12.5025224191111
13.8313209130105,12.3941567336685
14.3851326864997,12.5709518423594
13.7004756178321,11.9813778917232
13.1947863593304,11.5150332420466
13.1947863593304,11.5150332420466
12.7764305299975,10.9944204298604
11.3409264469792,9.59764150945668
12.6012079174488,10.937010057038
14.1122205062354,12.4275948832255
13.2383670531606,11.4454492998453
13.2383670531606,11.4454492998453
12.9348909777664,10.68663538774
11.0249859449909,10.192306478525
13.5720686314912,11.9583802212946
11.7927819976007,10.1889296180446
11.7927819976007,10.1889296180446
11.6257808239903,10.3355296754947
11.6257808239903,10.3355296754947
13.1519843136378,11.442771205047
12.4159607300419,10.7318210056511
15.6766046847082,14.2467441224995
14.7984171518087,13.0588483323364
11.6375825975696,10.2154841173193
14.478530950009,12.7641672770937
14.4143761795081,13.2110956062121
12.2149184061742,11.1863500924263
9.0636947916347,6.52356230614951
14.4774270995421,13.1683515243494
10.3119149354394,9.05462179697676
11.1492834501157,9.64885333413055
11.4538864603981,10.0785746704346
9.94846091817886,8.78201596972194
13.0037757681654,11.8621094213903
13.1278721760721,11.7909131988
10.5110768447344,8.89109883061664
11.1553215182134,9.65168729197211
12.788821642665,11.3534255032118
11.4961759721121,10.1514017621755
14.7209716605156,12.6697060277681
8.54441917766983,6.70441435496411
11.4342501553151,9.43444346278509
11.4342501553151,9.43444346278509
10.8531550317336,9.21900274505484
16.0787841816868,13.1550512595477
15.4672994713922,12.9964644971954
15.2206254466312,11.0989088971323
15.359148780989,12.6254603824787
14.7252840990102,12.4516584744512
14.6029819779035,10.7899786531718
12.0670002153868,9.71347650725779
11.8202998645177,9.44145209293957
11.8202998645177,9.44145209293957
10.8422049169718,8.9274468162562
10.3877330334468,8.65643325850774
10.3877330334468,8.65643325850774
9.70887071764802,7.32383056620232
12.8376794726194,10.5340143711144
12.8376794726194,10.5340143711144
10.5635690388907,8.20439841814938
10.5635690388907,8.20439841814938
10.5635690388907,8.20439841814938
10.5635690388907,8.20439841814938
10.8813248340618,8.50512061018197
10.8813248340618,8.50512061018197
10.8813248340618,8.50512061018197
10.8813248340618,8.50512061018197
14.5732579765073,10.6805162170768
11.0486653103516,8.56464913257253
11.0486653103516,8.56464913257253
10.9501572132382,8.41493895737748
10.9501572132382,8.41493895737748
8.6821990260005,6.59167373200866
8.6821990260005,6.59167373200866
12.6356025269024,10.3337753460756
10.4156522793033,7.72134861261795
10.4156522793033,7.72134861261795
10.4156522793033,7.72134861261795
10.4156522793033,7.72134861261795
10.4580333669917,9.11382947159534
10.4580333669917,9.11382947159534
12.3667193234583,10.0292387578417
12.2072919019349,9.83681341926814
12.2072919019349,9.83681341926814
12.2072919019349,9.83681341926814
12.2072919019349,9.83681341926814
10.1465905815899,7.98480338973441
10.1465905815899,7.98480338973441
13.9907563068359,11.7448622423064
12.8136074700142,10.3731161114518
12.8136074700142,10.3731161114518
12.8136074700142,10.3731161114518
12.8136074700142,10.3731161114518
