"datetime","ridesStarted","occupancy","DryBulbCelsius","HourlyPrecip","rainSnowStatus","holWkend"
"2013-01-01 00:51:00",32249,7209.2,3.9,0,0,1
"2013-01-01 01:51:00",29491,6575.8,3.3,0,0,1
"2013-01-01 02:51:00",26062,5434.4,3.9,0,0,1
"2013-01-01 03:51:00",19576,4038,3.9,0,0,1
"2013-01-01 04:51:00",11548,2415.9,3.9,0,0,1
"2013-01-01 05:51:00",8280,1721.4,3.9,0,0,1
"2013-01-01 06:51:00",7043,1383.1,3.9,0,0,1
"2013-01-01 07:51:00",6060,1110.7,3.3,0,0,1
"2013-01-01 08:51:00",7217,1220.7,3.9,0,0,1
"2013-01-01 09:51:00",10045,1544.8,3.9,0,0,1
"2013-01-01 10:51:00",14288,2228.5,3.9,0,0,1
"2013-01-01 11:51:00",18159,2819.4,3.9,0,0,1
"2013-01-01 12:51:00",19695,3225.1,2.8,0,0,1
"2013-01-01 13:51:00",20174,3551.6,2.8,0,0,1
"2013-01-01 14:51:00",19719,3556.7,3.3,0,0,1
"2013-01-01 15:51:00",18366,3321.8,3.3,0,0,1
"2013-01-01 16:51:00",19121,3420.1,2.2,0,0,1
"2013-01-01 17:51:00",21291,3788.5,1.7,0,0,1
"2013-01-01 18:51:00",19021,3338.5,0.6,0,0,1
"2013-01-01 19:51:00",16622,2812.6,0,0,0,1
"2013-01-01 20:51:00",15648,2596.5,-1.1,0,0,1
"2013-01-01 21:51:00",16000,2700.8,-1.7,0,0,1
"2013-01-01 22:51:00",11402,1994,-2.8,0,0,1
"2013-01-01 23:51:00",8099,1521,-3.3,0,0,1
"2013-01-02 00:51:00",4855,894,-3.9,0,0,0
"2013-01-02 01:51:00",3149,605.8,-3.3,0,0,0
"2013-01-02 02:51:00",2030,393,-4.4,0,0,0
"2013-01-02 03:51:00",2406,528.2,-5,0,0,0
"2013-01-02 04:51:00",3652,739,-5,0,0,0
"2013-01-02 05:51:00",9613,1551.3,-5.6,0,0,0
"2013-01-02 06:51:00",16607,2666.9,-5.6,0,0,0
"2013-01-02 07:51:00",22161,3988.6,-5,0,0,0
"2013-01-02 08:51:00",23367,4361.5,-4.4,0,0,0
"2013-01-02 09:51:00",19992,3809.2,-3.9,0,0,0
"2013-01-02 10:51:00",19219,3637.1,-3.3,0,0,0
"2013-01-02 11:51:00",20888,3912.6,-2.2,0,0,0
"2013-01-02 12:51:00",21274,4043.9,-1.1,0,0,0
"2013-01-02 13:51:00",21557,4288.5,-0.6,0,0,0
"2013-01-02 14:51:00",21514,4454.3,0,0,0,0
"2013-01-02 15:51:00",19308,3964.6,-0.6,0,0,0
"2013-01-02 16:51:00",22189,4348.4,-0.6,0,0,0
"2013-01-02 17:51:00",26930,5483.7,-0.6,0,0,0
"2013-01-02 18:51:00",27066,4936.9,-1.1,0,0,0
"2013-01-02 19:51:00",22863,3848.5,-1.1,0,0,0
"2013-01-02 20:51:00",20469,3484.8,-1.1,0,0,0
"2013-01-02 21:51:00",18759,3270.3,-1.1,0,0,0
"2013-01-02 22:51:00",14838,2648.2,-1.1,0,0,0
"2013-01-02 23:51:00",10249,1861.4,-1.7,0,0,0
"2013-01-03 00:51:00",6650,1234.3,-2.2,0,0,0
"2013-01-03 01:51:00",4280,779.8,-2.2,0,0,0
"2013-01-03 02:51:00",2852,517,-2.2,0,0,0
"2013-01-03 03:51:00",2760,532.2,-2.8,0,0,0
"2013-01-03 04:51:00",3549,637.1,-3.3,0,0,0
"2013-01-03 05:51:00",9321,1472.5,-3.9,0,0,0
"2013-01-03 06:51:00",17241,2784,-3.9,0,0,0
"2013-01-03 07:51:00",23931,4451.9,-4.4,0,0,0
"2013-01-03 08:51:00",25862,5070.4,-4.4,0,0,0
"2013-01-03 09:51:00",21969,4365.5,-3.9,0,0,0
"2013-01-03 10:51:00",20752,4079,-3.3,0,0,0
"2013-01-03 11:51:00",22214,4296.9,-2.2,0,0,0
"2013-01-03 12:51:00",22214,4281,-1.1,0,0,0
"2013-01-03 13:51:00",23098,4679.8,-0.6,0,0,0
"2013-01-03 14:51:00",22627,4666.6,0,0,0,0
"2013-01-03 15:51:00",20155,4116.2,0,0,0,0
"2013-01-03 16:51:00",23375,4460,-0.6,0,0,0
"2013-01-03 17:51:00",29972,5883,-0.6,0,0,0
"2013-01-03 18:51:00",30909,5740.2,-0.6,0,0,0
"2013-01-03 19:51:00",27137,4665.7,-0.6,0,0,0
"2013-01-03 20:51:00",26222,4471.9,-0.6,0,0,0
"2013-01-03 21:51:00",24609,4336.3,-0.6,0,0,0
"2013-01-03 22:51:00",18514,3295.6,-0.6,0,0,0
"2013-01-03 23:51:00",13960,2549.2,-0.6,0,0,0
"2013-01-04 00:51:00",8930,1618.1,-0.6,0,0,0
"2013-01-04 01:51:00",5802,1027.2,-0.6,0,0,0
"2013-01-04 02:51:00",4062,730.9,-0.6,0,0,0
"2013-01-04 03:51:00",3467,665.7,-0.6,0,0,0
"2013-01-04 04:51:00",3480,618.9,0,0,0,0
"2013-01-04 05:51:00",9119,1296.8,0.6,0,0,0
"2013-01-04 06:51:00",17583,2702.2,0.6,0,0,0
"2013-01-04 07:51:00",24308,4332.8,1.1,0,0,0
"2013-01-04 08:51:00",25544,4969,1.1,0,0,0
"2013-01-04 09:51:00",21767,4079.9,1.1,0,0,0
"2013-01-04 10:51:00",20897,3931,1.7,0,0,0
"2013-01-04 11:51:00",22791,4247.2,2.2,0,0,0
"2013-01-04 12:51:00",22315,4225.7,2.2,0,0,0
"2013-01-04 13:51:00",23649,4828.2,2.8,0,0,0
"2013-01-04 14:51:00",23375,4939,2.8,0,0,0
"2013-01-04 15:51:00",20630,4151.6,2.2,0,0,0
"2013-01-04 16:51:00",23848,4454,2.2,0,0,0
"2013-01-04 17:51:00",30529,5740,2.2,0,0,0
"2013-01-04 18:51:00",33863,6192.9,1.7,0,0,0
"2013-01-04 19:51:00",30570,5504.3,1.7,0,0,0
"2013-01-04 20:51:00",28218,4911.6,1.7,0,0,0
"2013-01-04 21:51:00",29726,5122.9,1.1,0,0,0
"2013-01-04 22:51:00",28286,5055.1,1.1,0,0,0
"2013-01-04 23:51:00",26775,4868.8,1.1,0,0,0
"2013-01-05 00:51:00",22247,4017.9,1.1,0,0,1
"2013-01-05 01:51:00",17990,3206,0.6,0,0,1
"2013-01-05 02:51:00",13342,2418.2,0.6,0,0,1
"2013-01-05 03:51:00",8819,1753.5,0,0,0,1
"2013-01-05 04:51:00",4001,813.8,0,0,0,1
"2013-01-05 05:51:00",4053,779.3,0,0,0,1
"2013-01-05 06:51:00",5991,956,0,0,0,1
"2013-01-05 07:51:00",8470,1291.2,0,0,0,1
"2013-01-05 08:51:00",13103,1874.3,1.1,0,0,1
"2013-01-05 09:51:00",17066,2504.2,2.2,0,0,1
"2013-01-05 10:51:00",20474,3182.7,3.9,0,0,1
"2013-01-05 11:51:00",22085,3597.2,4.4,0,0,1
"2013-01-05 12:51:00",23255,4063.9,5.6,0,0,1
"2013-01-05 13:51:00",22761,4146.9,5,0,0,1
"2013-01-05 14:51:00",23675,4328,5.6,0,0,1
"2013-01-05 15:51:00",22651,4136.4,5,0,0,1
"2013-01-05 16:51:00",24713,4406.7,4.4,0,0,1
"2013-01-05 17:51:00",28261,5207.1,4.4,0,0,1
"2013-01-05 18:51:00",30517,5671.6,3.9,0,0,1
"2013-01-05 19:51:00",27405,5183.6,2.8,0,0,1
"2013-01-05 20:51:00",25274,4469.9,2.8,0,0,1
"2013-01-05 21:51:00",29162,5171,2.8,0,0,1
"2013-01-05 22:51:00",31345,5837,2.2,0,0,1
"2013-01-05 23:51:00",29777,5512.2,2.2,0,0,1
"2013-01-06 00:51:00",26747,4783.7,2.2,0,0,1
"2013-01-06 01:51:00",22437,4108.5,2.2,0,0,1
"2013-01-06 02:51:00",16793,3151.2,1.7,0,0,1
"2013-01-06 03:51:00",11085,2236.5,1.7,0,0,1
"2013-01-06 04:51:00",4440,989.8,1.1,0.005,0,1
"2013-01-06 05:51:00",4019,824.6,1.1,0.005,0,1
"2013-01-06 06:51:00",5063,872.3,1.7,0,0,1
"2013-01-06 07:51:00",7806,1235.3,1.1,0,0,1
"2013-01-06 08:51:00",10835,1529.8,1.7,0,0,1
"2013-01-06 09:51:00",15376,2180,2.2,0,0,1
"2013-01-06 10:51:00",19117,2855.1,3.3,0,0,1
"2013-01-06 11:51:00",21615,3481.1,4.4,0,0,1
"2013-01-06 12:51:00",21935,3737.1,6.1,0,0,1
"2013-01-06 13:51:00",21818,4126.4,6.7,0,0,1
"2013-01-06 14:51:00",21399,4252.8,7.2,0,0,1
"2013-01-06 15:51:00",21214,4151,7.2,0,0,1
"2013-01-06 16:51:00",21559,4110.6,7.2,0,0,1
"2013-01-06 17:51:00",22709,4240.9,6.1,0,0,1
"2013-01-06 18:51:00",20747,3620.5,6.1,0,0,1
"2013-01-06 19:51:00",18265,3186.5,6.1,0,0,1
"2013-01-06 20:51:00",16147,2743.6,5.6,0,0,1
"2013-01-06 21:51:00",14003,2450.8,5.6,0,0,1
"2013-01-06 22:51:00",11849,2111,5,0,0,1
"2013-01-06 23:51:00",8212,1594.7,5,0,0,1
"2013-01-07 00:51:00",5158,977.1,4.4,0,0,0
"2013-01-07 01:51:00",3388,637.7,3.9,0,0,0
"2013-01-07 02:51:00",2349,425.5,3.9,0,0,0
"2013-01-07 03:51:00",2363,448.9,3.3,0,0,0
"2013-01-07 04:51:00",3865,670.4,3.3,0,0,0
"2013-01-07 05:51:00",10279,1583.4,3.3,0,0,0
"2013-01-07 06:51:00",20283,3254.3,3.3,0,0,0
"2013-01-07 07:51:00",26355,5134.6,3.9,0,0,0
"2013-01-07 08:51:00",24678,5089.2,4.4,0,0,0
"2013-01-07 09:51:00",20027,3929.3,5,0,0,0
"2013-01-07 10:51:00",18363,3496.8,5.6,0,0,0
"2013-01-07 11:51:00",19363,3518.4,6.1,0,0,0
"2013-01-07 12:51:00",18801,3455.4,6.1,0,0,0
"2013-01-07 13:51:00",21062,4006.1,6.7,0,0,0
"2013-01-07 14:51:00",21706,4244.9,6.7,0,0,0
"2013-01-07 15:51:00",19261,3741.4,6.1,0,0,0
"2013-01-07 16:51:00",22255,4214.9,5.6,0,0,0
"2013-01-07 17:51:00",28143,5361.5,5,0,0,0
"2013-01-07 18:51:00",28455,5084,5,0,0,0
"2013-01-07 19:51:00",25036,4170.8,4.4,0,0,0
"2013-01-07 20:51:00",21493,3658.9,3.9,0,0,0
"2013-01-07 21:51:00",20272,3469.8,4.4,0,0,0
"2013-01-07 22:51:00",15683,2813.4,5,0,0,0
"2013-01-07 23:51:00",10236,2048.7,3.9,0,0,0
"2013-01-08 00:51:00",6126,1226.8,3.3,0,0,0
"2013-01-08 01:51:00",4006,740,2.8,0,0,0
"2013-01-08 02:51:00",2652,469.4,2.8,0,0,0
"2013-01-08 03:51:00",2360,449.4,2.8,0,0,0
"2013-01-08 04:51:00",3435,551.6,2.2,0,0,0
"2013-01-08 05:51:00",9771,1376,2.2,0,0,0
"2013-01-08 06:51:00",21163,3273.8,2.2,0,0,0
"2013-01-08 07:51:00",27910,5381.2,2.2,0,0,0
"2013-01-08 08:51:00",26610,5555.8,2.2,0,0,0
"2013-01-08 09:51:00",22286,4540,3.9,0,0,0
"2013-01-08 10:51:00",20237,3933.4,5,0,0,0
"2013-01-08 11:51:00",21654,4139.8,7.2,0,0,0
"2013-01-08 12:51:00",21182,4023.2,7.8,0,0,0
"2013-01-08 13:51:00",23024,4617.4,8.3,0,0,0
"2013-01-08 14:51:00",23023,4840.8,8.3,0,0,0
"2013-01-08 15:51:00",19258,3955.9,8.3,0,0,0
"2013-01-08 16:51:00",23346,4375,8.3,0,0,0
"2013-01-08 17:51:00",29403,5761.9,7.8,0,0,0
"2013-01-08 18:51:00",30224,5418.2,6.7,0,0,0
"2013-01-08 19:51:00",27439,4757.6,6.7,0,0,0
"2013-01-08 20:51:00",26398,4560.1,6.7,0,0,0
"2013-01-08 21:51:00",23552,4228.8,6.1,0,0,0
"2013-01-08 22:51:00",16592,3031.2,5.6,0,0,0
"2013-01-08 23:51:00",10726,2030.3,5,0,0,0
"2013-01-09 00:51:00",6927,1255.5,5,0,0,0
"2013-01-09 01:51:00",4279,768.5,5,0,0,0
"2013-01-09 02:51:00",3106,548.4,4.4,0,0,0
"2013-01-09 03:51:00",2741,518.6,5,0,0,0
"2013-01-09 04:51:00",3520,564.7,5,0,0,0
"2013-01-09 05:51:00",9940,1394.1,3.9,0,0,0
"2013-01-09 06:51:00",21245,3302.7,4.4,0,0,0
"2013-01-09 07:51:00",28027,5402.3,3.9,0,0,0
"2013-01-09 08:51:00",26567,5760.6,4.4,0,0,0
"2013-01-09 09:51:00",21951,4696.2,6.7,0,0,0
"2013-01-09 10:51:00",20816,4288.8,8.3,0,0,0
"2013-01-09 11:51:00",22484,4566.2,8.9,0,0,0
"2013-01-09 12:51:00",21797,4369.5,8.9,0,0,0
"2013-01-09 13:51:00",23468,4694.7,8.3,0,0,0
"2013-01-09 14:51:00",23987,4929.2,8.3,0,0,0
"2013-01-09 15:51:00",19390,3947.4,8.9,0,0,0
"2013-01-09 16:51:00",22738,4313.3,9.4,0,0,0
"2013-01-09 17:51:00",30226,5808.7,9.4,0,0,0
"2013-01-09 18:51:00",31119,5711,8.9,0,0,0
"2013-01-09 19:51:00",29081,5031,8.3,0,0,0
"2013-01-09 20:51:00",28295,4890.1,8.3,0,0,0
"2013-01-09 21:51:00",25464,4543.4,8.3,0,0,0
"2013-01-09 22:51:00",19126,3521.6,7.8,0,0,0
"2013-01-09 23:51:00",13143,2431.1,7.2,0,0,0
"2013-01-10 00:51:00",8014,1460.4,6.7,0,0,0
"2013-01-10 01:51:00",5129,910.8,6.7,0,0,0
"2013-01-10 02:51:00",3337,608.8,6.7,0,0,0
"2013-01-10 03:51:00",3018,561,6.1,0,0,0
"2013-01-10 04:51:00",3632,604.9,5.6,0,0,0
"2013-01-10 05:51:00",10073,1476.8,5,0,0,0
"2013-01-10 06:51:00",21554,3424.7,5,0,0,0
"2013-01-10 07:51:00",28496,5608.6,5,0,0,0
"2013-01-10 08:51:00",27443,6027.9,5,0,0,0
"2013-01-10 09:51:00",23212,5012.8,6.1,0,0,0
"2013-01-10 10:51:00",21298,4401.2,6.1,0,0,0
"2013-01-10 11:51:00",23048,4798.4,6.7,0,0,0
"2013-01-10 12:51:00",21832,4608.9,7.8,0,0,0
"2013-01-10 13:51:00",24063,5140.7,7.8,0,0,0
"2013-01-10 14:51:00",23965,5436,8.3,0,0,0
"2013-01-10 15:51:00",20155,4465.1,7.8,0,0,0
"2013-01-10 16:51:00",23649,4702.4,7.8,0,0,0
"2013-01-10 17:51:00",31716,6318.7,7.2,0,0,0
"2013-01-10 18:51:00",33618,6573.5,6.7,0,0,0
"2013-01-10 19:51:00",31787,6010.2,6.7,0,0,0
"2013-01-10 20:51:00",30860,5729.1,5.6,0,0,0
"2013-01-10 21:51:00",29354,5555.8,5.6,0,0,0
"2013-01-10 22:51:00",24794,4787.4,5,0,0,0
"2013-01-10 23:51:00",17976,3479.2,4.4,0,0,0
"2013-01-11 00:51:00",11925,2188.3,3.9,0,0,0
"2013-01-11 01:51:00",7886,1406.7,4.4,0,0,0
"2013-01-11 02:51:00",5234,949.1,3.3,0,0,0
"2013-01-11 03:51:00",4033,777.9,3.3,0,0,0
"2013-01-11 04:51:00",3996,707.1,3.3,0,0,0
"2013-01-11 05:51:00",10233,1548.4,3.3,0,0,0
"2013-01-11 06:51:00",20935,3346.4,3.9,0,0,0
"2013-01-11 07:51:00",27965,5601.9,3.9,0,0,0
"2013-01-11 08:51:00",26923,5885.3,3.9,0,0,0
"2013-01-11 09:51:00",22842,4820.6,5,0,0,0
"2013-01-11 10:51:00",21956,4506.5,5.6,0,0,0
"2013-01-11 11:51:00",23660,4783.6,5.6,0,0,0
"2013-01-11 12:51:00",24926,4932.1,5.6,0,0,0
"2013-01-11 13:51:00",25165,5224.8,5.6,0.005,0,0
"2013-01-11 14:51:00",25699,5832.2,5.6,0,0,0
"2013-01-11 15:51:00",20202,4661.9,5,0.005,0,0
"2013-01-11 16:51:00",22906,5083.5,5,0.005,0,0
"2013-01-11 17:51:00",29995,6645.5,5,0.07,2,0
"2013-01-11 18:51:00",35017,7557.4,5.6,0.05,1,0
"2013-01-11 19:51:00",34421,7225.8,6.1,0.19,2,0
"2013-01-11 20:51:00",32795,6354.2,6.1,0.09,1,0
"2013-01-11 21:51:00",32089,6222.5,7.8,0.08,2,0
"2013-01-11 22:51:00",31221,6077.8,7.8,0.02,1,0
"2013-01-11 23:51:00",28828,5637.2,7.2,0.05,1,0
"2013-01-12 00:51:00",24370,4667.1,7.2,0.02,1,1
"2013-01-12 01:51:00",20305,3794.6,6.7,0,0,1
"2013-01-12 02:51:00",14693,2744.7,6.1,0,0,1
"2013-01-12 03:51:00",9654,1942.9,6.1,0,0,1
"2013-01-12 04:51:00",4215,882,6.1,0,0,1
"2013-01-12 05:51:00",4087,778.8,6.1,0,0,1
"2013-01-12 06:51:00",6334,1044.5,6.1,0,0,1
"2013-01-12 07:51:00",9695,1471.6,6.7,0,0,1
"2013-01-12 08:51:00",14823,2152.8,6.7,0,0,1
"2013-01-12 09:51:00",19292,2947.3,7.2,0,0,1
"2013-01-12 10:51:00",21139,3392.2,7.2,0,0,1
"2013-01-12 11:51:00",23914,3958.7,7.8,0,0,1
"2013-01-12 12:51:00",25013,4346.7,7.8,0,0,1
"2013-01-12 13:51:00",23833,4344.6,8.3,0,0,1
"2013-01-12 14:51:00",24479,4607.6,8.3,0,0,1
"2013-01-12 15:51:00",23672,4500.1,7.8,0,0,1
"2013-01-12 16:51:00",24924,4537.8,7.2,0,0,1
"2013-01-12 17:51:00",29142,5483.2,6.7,0,0,1
"2013-01-12 18:51:00",32094,6220.5,6.7,0,0,1
"2013-01-12 19:51:00",28794,5626.5,6.7,0,0,1
"2013-01-12 20:51:00",29096,5467.9,6.7,0,0,1
"2013-01-12 21:51:00",30312,5660.3,6.7,0,0,1
"2013-01-12 22:51:00",33994,6657.7,6.7,0,0,1
"2013-01-12 23:51:00",33177,6673.3,6.1,0,0,1
"2013-01-13 00:51:00",29554,5734.5,6.7,0,0,1
"2013-01-13 01:51:00",25640,4844,6.7,0,0,1
"2013-01-13 02:51:00",20164,3882.4,6.1,0,0,1
"2013-01-13 03:51:00",13234,2721.3,6.7,0,0,1
"2013-01-13 05:51:00",4164,799.4,7.2,0,0,1
"2013-01-13 06:51:00",5287,870.1,7.2,0,0,1
"2013-01-13 07:51:00",7889,1179,6.7,0,0,1
"2013-01-13 08:51:00",11702,1619,6.7,0,0,1
"2013-01-13 09:51:00",16608,2351.8,6.7,0,0,1
"2013-01-13 10:51:00",21824,3485.4,7.2,0,0,1
"2013-01-13 11:51:00",23561,4041.2,8.3,0,0,1
"2013-01-13 12:51:00",24277,4343.3,8.9,0,0,1
"2013-01-13 13:51:00",23864,4461.3,9.4,0,0,1
"2013-01-13 14:51:00",23361,4696.3,8.9,0,0,1
"2013-01-13 15:51:00",23090,4564.4,8.3,0,0,1
"2013-01-13 16:51:00",23072,4524.5,8.3,0,0,1
"2013-01-13 17:51:00",23771,4637.5,8.3,0,0,1
"2013-01-13 18:51:00",20915,3802.9,8.9,0,0,1
"2013-01-13 19:51:00",18643,3176.9,10,0,0,1
"2013-01-13 20:51:00",16889,2958.6,9.4,0,0,1
"2013-01-13 21:51:00",16020,2920.4,9.4,0,0,1
"2013-01-13 22:51:00",14188,2638.5,9.4,0,0,1
"2013-01-13 23:51:00",9435,1854.5,10,0,0,1
"2013-01-14 00:51:00",6225,1279.8,10,0,0,0
"2013-01-14 01:51:00",3740,719.4,10,0,0,0
"2013-01-14 02:51:00",2590,481.1,10,0,0,0
"2013-01-14 03:51:00",2586,506.7,10.6,0,0,0
"2013-01-14 04:51:00",3872,703.3,10,0,0,0
"2013-01-14 05:51:00",10820,1620.7,10,0,0,0
"2013-01-14 06:51:00",21388,3417.1,13.9,0,0,0
"2013-01-14 08:51:00",26608,5790.7,12.2,0,0,0
"2013-01-14 09:51:00",21594,4399.9,12.2,0,0,0
"2013-01-14 10:51:00",19922,3854.2,17.8,0,0,0
"2013-01-14 11:51:00",21032,3885.2,13.3,0,0,0
"2013-01-14 12:51:00",20790,3750.2,13.3,0,0,0
"2013-01-14 13:51:00",22379,4199.7,12.8,0,0,0
"2013-01-14 14:51:00",22996,4487.1,12.2,0,0,0
"2013-01-14 15:51:00",20402,3932.4,11.7,0,0,0
"2013-01-14 16:51:00",23165,4300.7,11.1,0,0,0
"2013-01-14 17:51:00",29525,5644.5,10.6,0,0,0
"2013-01-14 18:51:00",29830,5171.1,10,0,0,0
"2013-01-14 19:51:00",26396,4395.7,8.9,0,0,0
"2013-01-14 20:51:00",26148,4390.5,8.3,0,0,0
"2013-01-14 21:51:00",26650,4586.7,6.1,0.005,0,0
"2013-01-14 22:51:00",17782,3268.9,3.3,0.08,1,0
"2013-01-14 23:51:00",11003,2079.8,3.3,0.01,1,0
"2013-01-15 00:51:00",6847,1236.7,2.8,0.01,1,0
"2013-01-15 01:51:00",4166,745.2,2.2,0.05,1,0
"2013-01-15 02:51:00",2684,490.2,1.7,0.03,1,0
"2013-01-15 03:51:00",2309,433.4,1.7,0.005,0,0
"2013-01-15 04:51:00",3550,580.1,2.2,0,0,0
"2013-01-15 05:51:00",10527,1493.3,2.2,0,0,0
"2013-01-15 06:51:00",22353,3478.5,2.2,0,0,0
"2013-01-15 07:51:00",29742,5815.1,2.2,0,0,0
"2013-01-15 08:51:00",28540,6373.6,2.2,0,0,0
"2013-01-15 09:51:00",24623,5422.2,2.2,0,0,0
"2013-01-15 10:51:00",22773,4628.5,2.8,0,0,0
"2013-01-15 11:51:00",24297,4865,2.8,0,0,0
"2013-01-15 12:51:00",23455,4580.8,2.8,0,0,0
"2013-01-15 13:51:00",25519,5162.7,3.3,0,0,0
"2013-01-15 14:51:00",25301,5300.3,3.3,0,0,0
"2013-01-15 15:51:00",21622,4416.7,3.3,0,0,0
"2013-01-15 16:51:00",25321,5027.3,3.3,0,0,0
"2013-01-15 17:51:00",33015,6594.2,2.8,0,0,0
"2013-01-15 18:51:00",34463,6270.9,3.3,0,0,0
"2013-01-15 19:51:00",32021,5498.4,3.3,0,0,0
"2013-01-15 20:51:00",30700,5256.1,3.3,0,0,0
"2013-01-15 21:51:00",29287,5251,3.3,0,0,0
"2013-01-15 22:51:00",22096,4152.2,2.8,0.01,1,0
"2013-01-15 23:51:00",14531,2770.1,1.7,0.02,1,0
"2013-01-16 00:51:00",8529,1598.2,1.1,0.05,1,0
"2013-01-16 01:51:00",5278,958.8,0.6,0.06,1,0
"2013-01-16 02:51:00",3471,624.1,0,0.06,1,0
"2013-01-16 03:51:00",3126,613.4,0,0.11,1,0
"2013-01-16 04:51:00",4000,756.2,0,0.15,1,0
"2013-01-16 05:51:00",11683,1872,0,0.11,1,0
"2013-01-16 06:51:00",23012,3909.8,0.6,0.07,1,0
"2013-01-16 07:51:00",28965,6173.2,0.6,0.03,1,0
"2013-01-16 08:51:00",27943,6542.4,1.1,0.02,1,0
"2013-01-16 09:51:00",25579,5824.3,1.1,0.005,0,0
"2013-01-16 10:51:00",24286,5333.6,1.1,0.01,1,0
"2013-01-16 11:51:00",25324,5501.4,0,0.02,1,0
"2013-01-16 12:51:00",23562,5073.5,0.6,0.005,0,0
"2013-01-16 13:51:00",25311,5444.7,1.1,0,0,0
"2013-01-16 14:51:00",24124,5467.9,0.6,0,0,0
"2013-01-16 15:51:00",20002,4464.2,1.1,0,0,0
"2013-01-16 16:51:00",24168,4774.1,1.7,0,0,0
"2013-01-16 17:51:00",31660,6260.2,1.7,0,0,0
"2013-01-16 18:51:00",33653,6224.5,2.2,0,0,0
"2013-01-16 19:51:00",31446,5465.6,2.2,0,0,0
"2013-01-16 20:51:00",30019,5184.3,2.2,0,0,0
"2013-01-16 21:51:00",28647,5067.3,2.2,0,0,0
"2013-01-16 22:51:00",21717,4118.4,2.8,0,0,0
"2013-01-16 23:51:00",14518,2729.9,2.8,0,0,0
"2013-01-17 00:51:00",8762,1618.1,3.3,0,0,0
"2013-01-17 01:51:00",5637,1003.2,3.3,0,0,0
"2013-01-17 02:51:00",3621,642.4,3.9,0,0,0
"2013-01-17 03:51:00",3242,603.5,3.9,0,0,0
"2013-01-17 04:51:00",4002,685.3,3.9,0,0,0
"2013-01-17 05:51:00",10766,1571,3.9,0,0,0
"2013-01-17 06:51:00",22734,3612.2,3.9,0,0,0
"2013-01-17 07:51:00",29481,5888.9,3.3,0,0,0
"2013-01-17 08:51:00",27622,6232.5,3.9,0,0,0
"2013-01-17 09:51:00",23926,5157.6,4.4,0,0,0
"2013-01-17 10:51:00",22534,4700.9,4.4,0,0,0
"2013-01-17 11:51:00",24103,4940.9,5,0,0,0
"2013-01-17 12:51:00",23468,4865.3,5.6,0,0,0
"2013-01-17 13:51:00",25645,5429.2,6.1,0,0,0
"2013-01-17 14:51:00",25350,5640.7,5.6,0,0,0
"2013-01-17 15:51:00",20496,4494.3,5.6,0,0,0
"2013-01-17 16:51:00",24071,4955.5,5,0,0,0
"2013-01-17 17:51:00",32079,6786,4.4,0,0,0
"2013-01-17 18:51:00",34122,6874.8,4.4,0,0,0
"2013-01-17 19:51:00",33197,6200.8,4.4,0,0,0
"2013-01-17 20:51:00",33064,6005.6,3.9,0,0,0
"2013-01-17 21:51:00",32096,5936.1,2.8,0,0,0
"2013-01-17 22:51:00",27020,5034.8,2.2,0,0,0
"2013-01-17 23:51:00",19715,3762.3,2.2,0,0,0
"2013-01-18 00:51:00",12747,2330.8,1.1,0,0,0
"2013-01-18 01:51:00",8503,1509.1,0,0,0,0
"2013-01-18 02:51:00",5687,1015.2,-0.6,0,0,0
"2013-01-18 03:51:00",4676,878.8,-1.7,0,0,0
"2013-01-18 04:51:00",4677,845.1,-1.7,0,0,0
"2013-01-18 05:51:00",10779,1713.4,-2.2,0,0,0
"2013-01-18 06:51:00",22171,3577.1,-2.8,0,0,0
"2013-01-18 07:51:00",29449,5923.9,-3.9,0,0,0
"2013-01-18 08:51:00",28252,6258.1,-3.9,0,0,0
"2013-01-18 09:51:00",25183,5294.2,-3.3,0,0,0
"2013-01-18 10:51:00",24663,5149.3,-2.8,0,0,0
"2013-01-18 11:51:00",25838,5499.5,-2.8,0,0,0
"2013-01-18 12:51:00",25014,5243.9,-1.7,0,0,0
"2013-01-18 13:51:00",26865,5764.4,-2.2,0,0,0
"2013-01-18 14:51:00",25543,6250.9,-1.7,0,0,0
"2013-01-18 15:51:00",20374,5131.8,-2.2,0,0,0
"2013-01-18 16:51:00",23023,5246.9,-2.2,0,0,0
"2013-01-18 17:51:00",31686,6780.2,-2.2,0,0,0
"2013-01-18 18:51:00",35166,7014.5,-2.2,0,0,0
"2013-01-18 19:51:00",34216,6539.1,-2.2,0,0,0
"2013-01-18 20:51:00",31852,5819.1,-1.7,0,0,0
"2013-01-18 21:51:00",33586,6103.1,-1.7,0,0,0
"2013-01-18 22:51:00",32863,6214.5,-1.7,0,0,0
"2013-01-18 23:51:00",30589,5928.6,-1.1,0,0,0
"2013-01-19 00:51:00",25702,4906.4,-1.1,0,0,1
"2013-01-19 01:51:00",21409,3934.3,-1.1,0,0,1
"2013-01-19 02:51:00",16474,3055.4,-0.6,0,0,1
"2013-01-19 03:51:00",11365,2241.6,0,0,0,1
"2013-01-19 04:51:00",5612,1131.1,0,0,0,1
"2013-01-19 05:51:00",5414,1001.5,0,0,0,1
"2013-01-19 06:51:00",7164,1176.2,0,0,0,1
"2013-01-19 07:51:00",10200,1561.9,0.6,0,0,1
"2013-01-19 08:51:00",14975,2184.9,1.1,0,0,1
